"Elote Burger. 🍔🌽

We're not going to explain this one.
Just order it.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182391/T-69_izplkw.jpg,2026-04-27 11:30 am
"Summer Scallops. 🌊

Seared scallops, creamy corn, crab, and an edible flower.
Summer never looked this good.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182385/T-64_wbxysn.jpg,2026-05-01 5:30 pm
"La Ultima.
One more & then we'll leave 🌶️🍸
St. George chili vodka, elote liqueur, mezcal, lime, house-made tajín syrup 🌽
Best New Restaurant in Delaware // Delaware Today 2025 🏆
📍 17 Wood St, Middletown, DE 19709
Reserve your table — link in bio.",image,"https://res.cloudinary.com/dkp42tunc/image/upload/c_fill,ar_4:5,g_auto/v1776181944/T-16_nzlam9.jpg",2026-05-04 11:30 am
"La Ultima.
One more & then we'll leave 🌶️🍸
St. George chili vodka, elote liqueur, mezcal, lime, house-made tajín syrup 🌽
Best New Restaurant in Delaware // Delaware Today 2025 🏆
📍 17 Wood St, Middletown, DE 19709
Reserve your table — link in bio.",image,"https://res.cloudinary.com/dkp42tunc/image/upload/c_fill,ar_4:5,g_auto/v1776181935/T-8_lp4o7b.jpg",2026-05-04 11:30 am
"Spritz From Switz.
Globe glass. Orange & purple. Lounge chair energy 🫧
French vodka, blood orange, mango, passion fruit, simple, prosecco, club soda 🥂
Best New Restaurant in Delaware // Delaware Today 2025 🏆
📍 17 Wood St, Middletown, DE 19709
Reserve your table — link in bio.",image,"https://res.cloudinary.com/dkp42tunc/image/upload/c_fill,ar_4:5,g_auto/v1776181961/T-28_n416rt.jpg",2026-05-08 5:30 pm
"Spritz From Switz.
Globe glass. Orange & purple. Lounge chair energy 🫧
French vodka, blood orange, mango, passion fruit, simple, prosecco, club soda 🥂
Best New Restaurant in Delaware // Delaware Today 2025 🏆
📍 17 Wood St, Middletown, DE 19709
Reserve your table — link in bio.",image,"https://res.cloudinary.com/dkp42tunc/image/upload/c_fill,ar_4:5,g_auto/v1776181961/T-29_tpi93j.jpg",2026-05-08 5:30 pm
"Spritz From Switz.
Globe glass. Orange & purple. Lounge chair energy 🫧
French vodka, blood orange, mango, passion fruit, simple, prosecco, club soda 🥂
Best New Restaurant in Delaware // Delaware Today 2025 🏆
📍 17 Wood St, Middletown, DE 19709
Reserve your table — link in bio.",image,"https://res.cloudinary.com/dkp42tunc/image/upload/c_fill,ar_4:5,g_auto/v1776182071/T-37_fhwqhx.jpg",2026-05-08 5:30 pm
"Shrimp & Lobster Scampi. 🦞

Butter. Garlic. Lobster. Shrimp.
Some dishes don't need a long description.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181896/Savora-50_nn5jca.jpg,2026-05-11 11:30 am
"Chimichurri Steak. 🥩

Sliced, sauced, and plated like it means it.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182391/T-72_a1fnnt.jpg,2026-05-15 5:30 pm
"Chimichurri Steak. 🥩

Sliced, sauced, and plated like it means it.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182393/T-73_kadnm6.jpg,2026-05-15 5:30 pm
"One In A Melon.
Watermelon, sugar, lime! …or whatever Harry said 🍉✨
Ginger nonalcoholic spirit, basil, lime, watermelon soda 🌿
Best New Restaurant in Delaware // Delaware Today 2025 🏆
📍 17 Wood St, Middletown, DE 19709
Reserve your table — link in bio.",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181965/T-33_ljpct3.jpg,2026-05-18 11:30 am
"Lobster & Shrimp Orzo. 🦞

Shaved parm. Herb bread roll. This one has regulars.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181899/Savora-48_ikqslm.jpg,2026-05-22 5:30 pm
"Lobster & Shrimp Orzo. 🦞

Shaved parm. Herb bread roll. This one has regulars.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181897/Savora-49_pcvy3u.jpg,2026-05-22 5:30 pm
"Lobster & Shrimp Orzo. 🦞

Shaved parm. Herb bread roll. This one has regulars.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181893/Savora-44_n5nhik.jpg,2026-05-22 5:30 pm
"Lobster & Shrimp Orzo. 🦞

Shaved parm. Herb bread roll. This one has regulars.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181895/Savora-45_a0lg1f.jpg,2026-05-22 5:30 pm
"Lobster & Shrimp Orzo. 🦞

Shaved parm. Herb bread roll. This one has regulars.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181896/Savora-46_jdzcyw.jpg,2026-05-22 5:30 pm
"Lobster & Shrimp Orzo. 🦞

Shaved parm. Herb bread roll. This one has regulars.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181896/Savora-47_smtr9i.jpg,2026-05-22 5:30 pm
"Toast Of The Town.
Pretty enough to stop the scroll 🍷
Coconut Cartel rum, Shanky's Whip Irish whiskey liqueur, Triplo, french toast milk syrup, lime & a pinch of salt 🥂
Best New Restaurant in Delaware // Delaware Today 2025 🏆
📍 17 Wood St, Middletown, DE 19709
Reserve your table — link in bio.",image,"https://res.cloudinary.com/dkp42tunc/image/upload/c_fill,ar_4:5,g_auto/v1776181944/T-17_m7ajnn.jpg",2026-05-25 11:30 am
"Toast Of The Town.
Pretty enough to stop the scroll 🍷
Coconut Cartel rum, Shanky's Whip Irish whiskey liqueur, Triplo, french toast milk syrup, lime & a pinch of salt 🥂
Best New Restaurant in Delaware // Delaware Today 2025 🏆
📍 17 Wood St, Middletown, DE 19709
Reserve your table — link in bio.",image,"https://res.cloudinary.com/dkp42tunc/image/upload/c_fill,ar_4:5,g_auto/v1776181946/T-18_tu5ckb.jpg",2026-05-25 11:30 am
"Nada De Mango.
Fizzy, spice, and everything nice 🔥
House-made tajín syrup, lime, & your choice of watermelon or grapefruit soda 🍉
Best New Restaurant in Delaware // Delaware Today 2025 🏆
📍 17 Wood St, Middletown, DE 19709
Reserve your table — link in bio.",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181955/T-24_fbffe5.jpg,2026-05-29 5:30 pm
"Orecchiette. 🍝

Spicy sausage, rapini, white beans, poached egg, edible flower.
Pasta night, elevated.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182404/T-87_gi54j4.jpg,2026-06-01 11:30 am
"Orecchiette. 🍝

Spicy sausage, rapini, white beans, poached egg, edible flower.
Pasta night, elevated.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182405/T-88_mrca5d.jpg,2026-06-01 11:30 am
"Lychee Spritz.
Brunch, but make it tropical 🍾
Lychee, maraschino, strawberry, prosecco, sprite 🌸
Best New Restaurant in Delaware // Delaware Today 2025 🏆
📍 17 Wood St, Middletown, DE 19709
Reserve your table — link in bio.",image,"https://res.cloudinary.com/dkp42tunc/image/upload/c_fill,ar_4:5,g_auto/v1776181955/T-25_zwdmp7.jpg",2026-06-05 5:30 pm
"Lychee Spritz.
Brunch, but make it tropical 🍾
Lychee, maraschino, strawberry, prosecco, sprite 🌸
Best New Restaurant in Delaware // Delaware Today 2025 🏆
📍 17 Wood St, Middletown, DE 19709
Reserve your table — link in bio.",image,"https://res.cloudinary.com/dkp42tunc/image/upload/c_fill,ar_4:5,g_auto/v1776181958/T-26_ajsn8k.jpg",2026-06-05 5:30 pm
"Lychee Spritz.
Brunch, but make it tropical 🍾
Lychee, maraschino, strawberry, prosecco, sprite 🌸
Best New Restaurant in Delaware // Delaware Today 2025 🏆
📍 17 Wood St, Middletown, DE 19709
Reserve your table — link in bio.",image,"https://res.cloudinary.com/dkp42tunc/image/upload/c_fill,ar_4:5,g_auto/v1776181963/T-27_udqqly.jpg",2026-06-05 5:30 pm
"Grilled Chicken Tacos. 🌮

Pineapple mango salsa. Pickled jalapeños. Chips on the side.
The taco you didn't know you needed.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182410/T-94_cmcp4h.jpg,2026-06-08 11:30 am
"Grilled Chicken Tacos. 🌮

Pineapple mango salsa. Pickled jalapeños. Chips on the side.
The taco you didn't know you needed.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182410/T-95_aijlit.jpg,2026-06-08 11:30 am
"Grilled Chicken Tacos. 🌮

Pineapple mango salsa. Pickled jalapeños. Chips on the side.
The taco you didn't know you needed.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182412/T-97_auhlaa.jpg,2026-06-08 11:30 am
"Good drinks, better company. 🥂

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182379/T-56_s1wh2k.jpg,2026-06-12 5:30 pm
"Linguine. 🍝

Cream sauce, shaved parm, cherry tomatoes, red edible flower.
Simple. Stunning. Yours.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182406/T-89_cfbzjh.jpg,2026-06-15 11:30 am
"Linguine. 🍝

Cream sauce, shaved parm, cherry tomatoes, red edible flower.
Simple. Stunning. Yours.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182409/T-91_kvw1e4.jpg,2026-06-15 11:30 am
"Linguine. 🍝

Cream sauce, shaved parm, cherry tomatoes, red edible flower.
Simple. Stunning. Yours.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182407/T-90_h7jz48.jpg,2026-06-15 11:30 am
"Linguine. 🍝

Cream sauce, shaved parm, cherry tomatoes, red edible flower.
Simple. Stunning. Yours.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182408/T-93_ztwtpm.jpg,2026-06-15 11:30 am
"Key Lime Mule.
Brunch has a new main character 🍋
Pinnacle whipped vodka, simple, lime, ginger beer 🫚
Best New Restaurant in Delaware // Delaware Today 2025 🏆
📍 17 Wood St, Middletown, DE 19709
Reserve your table — link in bio.",image,"https://res.cloudinary.com/dkp42tunc/image/upload/c_fill,ar_4:5,g_auto/v1776181947/T-19_dowwdf.jpg",2026-06-19 5:30 pm
"Mixed Greens. 🫐

Blueberries, cucumber, candied walnuts, goat cheese, balsamic.
The salad that makes salad people out of non-salad people.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182394/T-75_rin82p.jpg,2026-06-22 11:30 am
"Mixed Greens. 🫐

Blueberries, cucumber, candied walnuts, goat cheese, balsamic.
The salad that makes salad people out of non-salad people.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182395/T-76_ue9wnf.jpg,2026-06-22 11:30 am
"New cocktail menu. 🍹
Every single one, in one shot.
Best New Restaurant in Delaware // Delaware Today 2025 🏆
📍 17 Wood St, Middletown, DE 19709
Reserve your table — link in bio.",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182072/T-39_x9cf6s.jpg,2026-06-26 5:30 pm
"Bite The Bulleit.
A little bite, a lot of Bulleit 🥃
Bulleit Bourbon, St. Germain, basil simple, house-made lemon bitters 🌿🍋
Best New Restaurant in Delaware // Delaware Today 2025 🏆
📍 17 Wood St, Middletown, DE 19709
Reserve your table — link in bio.",image,"https://res.cloudinary.com/dkp42tunc/image/upload/c_fill,ar_4:5,g_auto/v1776181935/T-10_d8pyvc.jpg",2026-06-29 11:30 am
"Bite The Bulleit.
A little bite, a lot of Bulleit 🥃
Bulleit Bourbon, St. Germain, basil simple, house-made lemon bitters 🌿🍋
Best New Restaurant in Delaware // Delaware Today 2025 🏆
📍 17 Wood St, Middletown, DE 19709
Reserve your table — link in bio.",image,"https://res.cloudinary.com/dkp42tunc/image/upload/c_fill,ar_4:5,g_auto/v1776181936/T-11_mounpv.jpg",2026-06-29 11:30 am
"Blueberry Balsamic Salad. 🫐

Mixed greens, grilled shrimp, blueberries, balsamic drizzle.
Light, bright, and worth every bite.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181902/Savora-54_rkbguc.jpg,2026-07-03 5:30 pm
"Blueberry Balsamic Salad. 🫐

Mixed greens, grilled shrimp, blueberries, balsamic drizzle.
Light, bright, and worth every bite.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181900/Savora-51_aehyt2.jpg,2026-07-03 5:30 pm
"Blueberry Balsamic Salad. 🫐

Mixed greens, grilled shrimp, blueberries, balsamic drizzle.
Light, bright, and worth every bite.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181900/Savora-52_kl0cnu.jpg,2026-07-03 5:30 pm
"Blueberry Balsamic Salad. 🫐

Mixed greens, grilled shrimp, blueberries, balsamic drizzle.
Light, bright, and worth every bite.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181901/Savora-53_k40i1v.jpg,2026-07-03 5:30 pm
"Blueberry Balsamic Salad. 🫐

Mixed greens, grilled shrimp, blueberries, balsamic drizzle.
Light, bright, and worth every bite.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181902/Savora-55_i7obff.jpg,2026-07-03 5:30 pm
"Blueberry Balsamic Salad. 🫐

Mixed greens, grilled shrimp, blueberries, balsamic drizzle.
Light, bright, and worth every bite.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181904/Savora-56_xpt55j.jpg,2026-07-03 5:30 pm
"Blueberry Balsamic Salad. 🫐

Mixed greens, grilled shrimp, blueberries, balsamic drizzle.
Light, bright, and worth every bite.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181905/Savora-57_u61yrr.jpg,2026-07-03 5:30 pm
"Berry Chantilly Cake. 🍰

Layered cream cake, mixed berry crown, fresh mint.
Save room. You'll want to save room.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,"https://res.cloudinary.com/dkp42tunc/image/upload/c_fill,ar_4:5,g_auto/v1776182415/T-104_kvomog.jpg",2026-07-06 11:30 am
"Berry Chantilly Cake. 🍰

Layered cream cake, mixed berry crown, fresh mint.
Save room. You'll want to save room.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,"https://res.cloudinary.com/dkp42tunc/image/upload/c_fill,ar_4:5,g_auto/v1776182416/T-105_formch.jpg",2026-07-06 11:30 am
"The team behind the table. 🌿

Named Best New Restaurant in Delaware — Delaware Today 2025.
We're just getting started.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182073/T-40_ywbktv.jpg,2026-07-10 5:30 pm
"Wings. 🍗

Crispy, sauced, and gone before you blink.
Ask your server about the flavors.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181911/Savora-63_up1xn8.jpg,2026-07-13 11:30 am
"Wings. 🍗

Crispy, sauced, and gone before you blink.
Ask your server about the flavors.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181906/Savora-58_ajfqhh.jpg,2026-07-13 11:30 am
"Wings. 🍗

Crispy, sauced, and gone before you blink.
Ask your server about the flavors.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181906/Savora-59_tzad1g.jpg,2026-07-13 11:30 am
"Wings. 🍗

Crispy, sauced, and gone before you blink.
Ask your server about the flavors.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181908/Savora-60_bzgjfw.jpg,2026-07-13 11:30 am
"Wings. 🍗

Crispy, sauced, and gone before you blink.
Ask your server about the flavors.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181909/Savora-61_lzise3.jpg,2026-07-13 11:30 am
"Wings. 🍗

Crispy, sauced, and gone before you blink.
Ask your server about the flavors.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181911/Savora-62_jrgpo6.jpg,2026-07-13 11:30 am
"Peach Cobbler. 🍑

Caramelized peach compote, graham cracker crumble, whipped cream.
Warm, sweet, and worth every bite.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,"https://res.cloudinary.com/dkp42tunc/image/upload/c_fill,ar_4:5,g_auto/v1776182418/T-108_cai2nc.jpg",2026-07-17 5:30 pm
"Behind the bar. 👀

Every great cocktail starts with a team that cares.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182366/T-44_rpqhnb.jpg,2026-07-20 11:30 am
"Behind the bar. 👀

Every great cocktail starts with a team that cares.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182365/T-43_j9r7o8.jpg,2026-07-20 11:30 am
"Behind the bar. 👀

Every great cocktail starts with a team that cares.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182074/T-42_btgtvf.jpg,2026-07-20 11:30 am
"Behind the bar. 👀

Every great cocktail starts with a team that cares.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182372/T-50_mjsnjy.jpg,2026-07-20 11:30 am
"Chef's Table. 🌿

A taste of everything we're serving.
This is Jackson House.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,"https://res.cloudinary.com/dkp42tunc/image/upload/c_fill,ar_4:5,g_auto/v1776181914/Savora-64_m92exy.jpg",2026-07-24 5:30 pm
"Chef's Table. 🌿

A taste of everything we're serving.
This is Jackson House.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,"https://res.cloudinary.com/dkp42tunc/image/upload/c_fill,ar_4:5,g_auto/v1776181917/Savora-66_xto0gm.jpg",2026-07-24 5:30 pm
"Strawberry Layer Cake. 🍓

Tall, layered, and draped in strawberry glaze.
This one photographs itself.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182414/T-101_x9jaky.jpg,2026-07-27 11:30 am
"Strawberry Layer Cake. 🍓

Tall, layered, and draped in strawberry glaze.
This one photographs itself.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182415/T-102_xyfxi5.jpg,2026-07-27 11:30 am
"Strawberry Layer Cake. 🍓

Tall, layered, and draped in strawberry glaze.
This one photographs itself.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182416/T-103_a2uplg.jpg,2026-07-27 11:30 am
"Burrata. 🍅

Heirloom tomatoes, fresh burrata, basil, balsamic.
Some things don't need to be complicated.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181882/Savora-31_qclfv2.jpg,2026-07-31 5:30 pm
"Burrata. 🍅

Heirloom tomatoes, fresh burrata, basil, balsamic.
Some things don't need to be complicated.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182381/T-59_oxwjs0.jpg,2026-07-31 5:30 pm
"Passionfruit Salmon. 🐟

Passionfruit glazed. Broccoli. Garlic mashed potatoes.
Back by popular demand.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181921/Savora-70_xsnvaw.jpg,2026-08-03 11:30 am
"Passionfruit Salmon. 🐟

Passionfruit glazed. Broccoli. Garlic mashed potatoes.
Back by popular demand.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181921/Savora-71_ywzj3m.jpg,2026-08-03 11:30 am
"Passionfruit Salmon. 🐟

Passionfruit glazed. Broccoli. Garlic mashed potatoes.
Back by popular demand.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181922/Savora-72_emmqh7.jpg,2026-08-03 11:30 am
"Passionfruit Salmon. 🐟

Passionfruit glazed. Broccoli. Garlic mashed potatoes.
Back by popular demand.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181924/Savora-73_x8qxut.jpg,2026-08-03 11:30 am
"Passionfruit Salmon. 🐟

Passionfruit glazed. Broccoli. Garlic mashed potatoes.
Back by popular demand.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181923/Savora-74_bzlhio.jpg,2026-08-03 11:30 am
"Passionfruit Salmon. 🐟

Passionfruit glazed. Broccoli. Garlic mashed potatoes.
Back by popular demand.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776181924/Savora-75_ox9jgx.jpg,2026-08-03 11:30 am
"Fried Chicken Wings. 🍗

Chili-soy dipping sauce. Dark, crispy, built for sharing.
(Nobody actually shares though.)

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182398/T-78_kctose.jpg,2026-08-07 5:30 pm
"Fried Chicken Wings. 🍗

Chili-soy dipping sauce. Dark, crispy, built for sharing.
(Nobody actually shares though.)

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,https://res.cloudinary.com/dkp42tunc/image/upload/v1776182400/T-80_thraqe.jpg,2026-08-07 5:30 pm
"Fried Chicken Wrap. 🌯

Cut in half so you can see exactly what's inside.
Spoiler: it's everything.

📍 17 Wood St, Middletown, DE 19709
Reserve your table | link in bio 📍",image,"https://res.cloudinary.com/dkp42tunc/image/upload/c_fill,ar_4:5,g_auto/v1776182404/T-83_xtetuc.jpg",2026-08-10 11:30 am
